AEP1,AEP2,AEP3,AEP4,AEP5,AEP6,AEP7,AEP8,AEP9,AEP10,AEP11,AEP12,AEP13,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,RPM,DIAM,POWER,CP
4612.4,5617.8,6586.1,7495.9,8336.3,9102.8,9794.7,10413,10959,11435,11842,12181,12456,48592,1.55E+05,3.29E+05,5.85E+05,9.39E+05,1.39E+06,1.80E+06,1.97E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,16.494,110,2.00E+06,0.51
4612.4,5617.8,6586.1,7495.9,8336.3,9102.8,9794.7,10413,10959,11435,11842,12181,12456,48592,1.55E+05,3.29E+05,5.85E+05,9.39E+05,1.39E+06,1.80E+06,1.97E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,17.362,110,2.00E+06,0.51
4612.4,5617.8,6586.1,7495.9,8336.3,9102.8,9794.7,10413,10959,11435,11842,12181,12456,48592,1.55E+05,3.29E+05,5.85E+05,9.39E+05,1.39E+06,1.80E+06,1.97E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,2.00E+06,18.23,110,2.00E+06,0.51
4134.8,5200.7,6283,7348.6,8373.6,9342,10243,11071,11821,12489,13075,13578,14000,30518,1.19E+05,2.66E+05,4.83E+05,7.83E+05,1.16E+06,1.59E+06,2.03E+06,2.35E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.022,110,2.50E+06,0.43
4180.2,5262.3,6358.8,7436,8469.7,9444.1,10349,11178,11928,12596,13180,13680,14098,30518,1.19E+05,2.66E+05,4.83E+05,7.84E+05,1.17E+06,1.63E+06,2.10E+06,2.39E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.89,110,2.50E+06,0.43
4205.7,5297.1,6402,7486,8524.8,9502.7,10410,11240,11990,12657,13239,13739,14155,30518,1.19E+05,2.66E+05,4.83E+05,7.84E+05,1.18E+06,1.66E+06,2.14E+06,2.42E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.758,110,2.50E+06,0.43
4218.2,5314.3,6423.5,7510.9,8552.3,9532,10440,11271,12021,12687,13270,13768,14184,30518,1.19E+05,2.66E+05,4.83E+05,7.84E+05,1.18E+06,1.67E+06,2.16E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.626,110,2.50E+06,0.43
4223.4,5321.6,6432.6,7521.6,8564.2,9544.7,10453,11285,12034,12701,13283,13781,14196,30518,1.19E+05,2.66E+05,4.83E+05,7.84E+05,1.18E+06,1.68E+06,2.17E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.494,110,2.50E+06,0.43
4224.7,5323.4,6434.9,7524.2,8567.2,9547.9,10457,11288,12038,12704,13286,13784,14200,30518,1.19E+05,2.66E+05,4.83E+05,7.84E+05,1.18E+06,1.68E+06,2.17E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,17.362,110,2.50E+06,0.43
4224.8,5323.5,6435,7524.4,8567.4,9548.1,10457,11288,12038,12704,13287,13784,14200,30518,1.19E+05,2.66E+05,4.83E+05,7.84E+05,1.18E+06,1.68E+06,2.17E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,18.23,110,2.50E+06,0.43
4822.1,5980.9,7130.1,8237.9,9283.7,10256,11148,11957,12681,13320,13874,14343,14731,42781,1.49E+05,3.24E+05,5.82E+05,9.38E+05,1.39E+06,1.89E+06,2.29E+06,2.47E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,11.937,120,2.50E+06,0.43
4856.6,6025.6,7183.2,8297.4,9347.6,10322,11216,12025,12748,13385,13937,14405,14790,42781,1.49E+05,3.24E+05,5.82E+05,9.39E+05,1.40E+06,1.93E+06,2.33E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,12.732,120,2.50E+06,0.43
4873.2,6047.3,7209.3,8326.6,9379.1,10355,11249,12058,12781,13418,13969,14436,14820,42781,1.49E+05,3.24E+05,5.82E+05,9.39E+05,1.41E+06,1.95E+06,2.35E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.528,120,2.50E+06,0.43
4879.5,6055.7,7219.3,8338,9391.4,10368,11262,12072,12794,13431,13982,14448,14832,42781,1.49E+05,3.24E+05,5.82E+05,9.39E+05,1.41E+06,1.95E+06,2.35E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.324,120,2.50E+06,0.43
4881.4,6058.2,7222.3,8341.4,9395.2,10372,11266,12076,12798,13435,13986,14452,14835,42781,1.49E+05,3.24E+05,5.82E+05,9.39E+05,1.41E+06,1.96E+06,2.36E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.12,120,2.50E+06,0.43
4881.5,6058.3,7222.6,8341.7,9395.4,10372,11267,12076,12799,13435,13986,14452,14835,42781,1.49E+05,3.24E+05,5.82E+05,9.39E+05,1.41E+06,1.96E+06,2.36E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.915,120,2.50E+06,0.43
4881.5,6058.3,7222.6,8341.7,9395.4,10372,11267,12076,12799,13435,13986,14452,14835,42781,1.49E+05,3.24E+05,5.82E+05,9.39E+05,1.41E+06,1.96E+06,2.36E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.711,120,2.50E+06,0.43
4222.5,5301.7,6393.9,7466.2,8495,9464.8,10366,11192,11938,12603,13185,13684,14101,31988,1.22E+05,2.73E+05,4.95E+05,8.02E+05,1.19E+06,1.63E+06,2.07E+06,2.38E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.022,110,2.50E+06,0.44
4266.7,5361.2,6466.9,7550,8586.9,9562.2,10466,11294,12040,12704,13284,13780,14194,31988,1.22E+05,2.73E+05,4.95E+05,8.03E+05,1.20E+06,1.67E+06,2.13E+06,2.41E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.89,110,2.50E+06,0.44
4291.1,5394.2,6507.5,7596.9,8638.3,9616.7,10523,11351,12097,12760,13339,13834,14246,31988,1.22E+05,2.73E+05,4.95E+05,8.03E+05,1.21E+06,1.70E+06,2.17E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.758,110,2.50E+06,0.44
4302.7,5410.2,6527.4,7619.9,8663.7,9643.7,10551,11379,12126,12788,13367,13861,14273,31988,1.22E+05,2.73E+05,4.95E+05,8.03E+05,1.21E+06,1.71E+06,2.19E+06,2.44E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.626,110,2.50E+06,0.44
4307.2,5416.4,6535.2,7629,8673.8,9654.4,10562,11390,12137,12800,13378,13872,14283,31988,1.22E+05,2.73E+05,4.95E+05,8.03E+05,1.21E+06,1.71E+06,2.20E+06,2.44E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.494,110,2.50E+06,0.44
4308.6,5418.3,6537.6,7631.7,8676.8,9657.7,10565,11394,12141,12803,13381,13875,14286,31988,1.22E+05,2.73E+05,4.95E+05,8.03E+05,1.21E+06,1.71E+06,2.20E+06,2.44E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,17.362,110,2.50E+06,0.44
4308.6,5418.4,6537.7,7631.9,8677.1,9658,10565,11394,12141,12803,13382,13875,14287,31988,1.22E+05,2.73E+05,4.95E+05,8.03E+05,1.21E+06,1.71E+06,2.20E+06,2.44E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,18.23,110,2.50E+06,0.44
4916.5,6086.3,7242.9,8354.7,9402,10373,11263,12069,12789,13424,13973,14438,14821,44591,1.53E+05,3.32E+05,5.96E+05,9.60E+05,1.42E+06,1.93E+06,2.32E+06,2.47E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,11.937,120,2.50E+06,0.44
4949.5,6128.9,7293.3,8410.9,9462.2,10436,11327,12133,12852,13485,14033,14496,14876,44591,1.53E+05,3.32E+05,5.96E+05,9.62E+05,1.43E+06,1.96E+06,2.35E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,12.732,120,2.50E+06,0.44
4965.1,6149.2,7317.5,8438.1,9491.3,10466,11358,12164,12883,13515,14062,14524,14904,44591,1.53E+05,3.32E+05,5.96E+05,9.62E+05,1.44E+06,1.98E+06,2.37E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.528,120,2.50E+06,0.44
4970.4,6156,7325.7,8447.3,9501.3,10477,11368,12174,12893,13525,14072,14534,14913,44591,1.53E+05,3.32E+05,5.96E+05,9.62E+05,1.44E+06,1.99E+06,2.37E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.324,120,2.50E+06,0.44
4971.6,6157.7,7327.7,8449.7,9503.8,10479,11371,12177,12896,13528,14074,14536,14915,44591,1.53E+05,3.32E+05,5.96E+05,9.62E+05,1.44E+06,1.99E+06,2.37E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.12,120,2.50E+06,0.44
4971.7,6157.8,7327.8,8449.7,9503.9,10479,11371,12177,12896,13528,14074,14536,14915,44591,1.53E+05,3.32E+05,5.96E+05,9.62E+05,1.44E+06,1.99E+06,2.37E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.915,120,2.50E+06,0.44
4971.7,6157.8,7327.8,8449.7,9503.9,10479,11371,12177,12896,13528,14074,14536,14915,44591,1.53E+05,3.32E+05,5.96E+05,9.62E+05,1.44E+06,1.99E+06,2.37E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.711,120,2.50E+06,0.44
4309.2,5401,6502.6,7581.1,8613.4,9584.3,10485,11308,12052,12714,13291,13786,14199,33458,1.26E+05,2.80E+05,5.07E+05,8.21E+05,1.22E+06,1.67E+06,2.11E+06,2.40E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.022,110,2.50E+06,0.45
4352.2,5458.6,6572.9,7661.6,8701.3,9677.2,10580,11405,12149,12809,13385,13877,14287,33458,1.26E+05,2.80E+05,5.07E+05,8.22E+05,1.23E+06,1.71E+06,2.17E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.89,110,2.50E+06,0.45
4375.4,5489.8,6611.2,7705.5,8749.4,9728,10633,11458,12202,12861,13436,13927,14335,33458,1.26E+05,2.80E+05,5.07E+05,8.22E+05,1.24E+06,1.73E+06,2.20E+06,2.44E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.758,110,2.50E+06,0.45
4386.4,5504.8,6629.8,7727,8772.9,9753,10659,11485,12228,12887,13461,13951,14359,33458,1.26E+05,2.80E+05,5.07E+05,8.22E+05,1.24E+06,1.75E+06,2.22E+06,2.45E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.626,110,2.50E+06,0.45
4390.1,5509.9,6636.1,7734.3,8781.1,9761.7,10668,11494,12237,12896,13470,13960,14367,33458,1.26E+05,2.80E+05,5.07E+05,8.22E+05,1.24E+06,1.75E+06,2.23E+06,2.45E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.494,110,2.50E+06,0.45
4391,5511.2,6637.7,7736.2,8783.1,9763.9,10670,11496,12239,12898,13472,13962,14369,33458,1.26E+05,2.80E+05,5.07E+05,8.22E+05,1.24E+06,1.75E+06,2.23E+06,2.45E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,17.362,110,2.50E+06,0.45
4391.1,5511.2,6637.8,7736.2,8783.2,9764,10670,11496,12239,12898,13472,13962,14369,33458,1.26E+05,2.80E+05,5.07E+05,8.22E+05,1.24E+06,1.75E+06,2.23E+06,2.45E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,18.23,110,2.50E+06,0.45
5009.4,6189.6,7353,8468.5,9516.8,10487,11375,12177,12894,13524,14069,14529,14908,46401,1.58E+05,3.40E+05,6.11E+05,9.83E+05,1.45E+06,1.96E+06,2.34E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,11.937,120,2.50E+06,0.45
5041,6230.2,7400.9,8521.8,9573.7,10546,11435,12237,12953,13582,14125,14583,14960,46401,1.58E+05,3.40E+05,6.11E+05,9.84E+05,1.47E+06,2.00E+06,2.37E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,12.732,120,2.50E+06,0.45
5055.1,6248.4,7422.4,8545.8,9599.4,10573,11462,12264,12979,13608,14150,14608,14983,46401,1.58E+05,3.40E+05,6.11E+05,9.84E+05,1.47E+06,2.02E+06,2.38E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.528,120,2.50E+06,0.45
5060.4,6255.3,7430.7,8555.1,9609.5,10584,11473,12275,12990,13618,14160,14618,14993,46401,1.58E+05,3.40E+05,6.11E+05,9.84E+05,1.47E+06,2.03E+06,2.39E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.324,120,2.50E+06,0.45
5061.1,6256.3,7431.9,8556.5,9611,10585,11474,12277,12992,13620,14162,14619,14994,46401,1.58E+05,3.40E+05,6.11E+05,9.84E+05,1.47E+06,2.03E+06,2.39E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.12,120,2.50E+06,0.45
5061.1,6256.3,7431.9,8556.5,9611,10585,11474,12277,12992,13620,14162,14619,14994,46401,1.58E+05,3.40E+05,6.11E+05,9.84E+05,1.47E+06,2.03E+06,2.39E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.915,120,2.50E+06,0.45
5061.1,6256.3,7431.9,8556.5,9611,10585,11474,12277,12992,13620,14162,14619,14994,46401,1.58E+05,3.40E+05,6.11E+05,9.84E+05,1.47E+06,2.03E+06,2.39E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.711,120,2.50E+06,0.45
4394.9,5498.8,6609.3,7693.6,8728.9,9700.7,10600,11422,12163,12820,13394,13885,14293,34928,1.30E+05,2.87E+05,5.20E+05,8.40E+05,1.24E+06,1.70E+06,2.15E+06,2.41E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.022,110,2.50E+06,0.46
4436.6,5554.2,6676.7,7770.4,8812.5,9788.8,10691,11513,12254,12910,13482,13970,14375,34928,1.30E+05,2.87E+05,5.20E+05,8.41E+05,1.26E+06,1.75E+06,2.20E+06,2.44E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.89,110,2.50E+06,0.46
4458.8,5584.1,6713.2,7812.1,8858.1,9836.9,10740,11563,12303,12959,13530,14017,14421,34928,1.30E+05,2.87E+05,5.20E+05,8.41E+05,1.26E+06,1.77E+06,2.23E+06,2.45E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.758,110,2.50E+06,0.46
4468.6,5597.3,6729.4,7830.8,8878.5,9858.5,10762,11586,12326,12981,13552,14038,14441,34928,1.30E+05,2.87E+05,5.20E+05,8.41E+05,1.26E+06,1.78E+06,2.25E+06,2.46E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.626,110,2.50E+06,0.46
4472.3,5602.5,6735.8,7838.2,8886.7,9867.2,10771,11595,12335,12990,13561,14046,14450,34928,1.30E+05,2.87E+05,5.20E+05,8.41E+05,1.27E+06,1.79E+06,2.25E+06,2.46E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.494,110,2.50E+06,0.46
4472.9,5603.2,6736.8,7839.3,8888,9868.5,10773,11596,12336,12992,13562,14048,14451,34928,1.30E+05,2.87E+05,5.20E+05,8.41E+05,1.27E+06,1.79E+06,2.25E+06,2.46E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,17.362,110,2.50E+06,0.46
4472.9,5603.2,6736.8,7839.3,8888,9868.5,10773,11596,12336,12992,13562,14048,14451,34928,1.30E+05,2.87E+05,5.20E+05,8.41E+05,1.27E+06,1.79E+06,2.25E+06,2.46E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,18.23,110,2.50E+06,0.46
5101.1,6291.2,7461,8579.8,9628.9,10598,11484,12283,12995,13621,14161,14618,14992,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.48E+06,2.00E+06,2.36E+06,2.48E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,11.937,120,2.50E+06,0.46
5131,6329.4,7505.8,8629.4,9681.8,10653,11539,12338,13049,13674,14213,14667,15039,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.50E+06,2.04E+06,2.39E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,12.732,120,2.50E+06,0.46
5144.1,6346.3,7525.8,8651.7,9705.6,10678,11564,12363,13074,13698,14236,14690,15061,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.50E+06,2.05E+06,2.40E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.528,120,2.50E+06,0.46
5148.4,6351.9,7532.4,8659.1,9713.5,10686,11572,12371,13082,13706,14244,14697,15068,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.51E+06,2.06E+06,2.40E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,14.324,120,2.50E+06,0.46
5149.2,6352.9,7533.7,8660.6,9715.1,10688,11574,12373,13084,13708,14246,14699,15070,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.51E+06,2.06E+06,2.40E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.12,120,2.50E+06,0.46
5149.2,6352.9,7533.7,8660.6,9715.1,10688,11574,12373,13084,13708,14246,14699,15070,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.51E+06,2.06E+06,2.40E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,15.915,120,2.50E+06,0.46
5149.2,6352.9,7533.7,8660.6,9715.1,10688,11574,12373,13084,13708,14246,14699,15070,48234,1.62E+05,3.49E+05,6.25E+05,1.01E+06,1.51E+06,2.06E+06,2.40E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,16.711,120,2.50E+06,0.46
4479.7,5595.2,6714.1,7803.8,8841.8,9814.1,10712,11532,12269,12924,13493,13980,14384,36432,1.33E+05,2.94E+05,5.32E+05,8.59E+05,1.27E+06,1.74E+06,2.18E+06,2.43E+06,2.49E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.022,110,2.50E+06,0.47
4519.8,5648.3,6778.4,7876.7,8921,9897.3,10798,11618,12355,13008,13576,14060,14461,36432,1.33E+05,2.94E+05,5.32E+05,8.60E+05,1.29E+06,1.78E+06,2.23E+06,2.45E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,2.50E+06,13.89,110,2.50E+06,0.47
